"Rango de fechas: 2026-05-01 ~ 2026-05-29
",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
ID del producto,Nombre del producto,Espectadores,Vistas,Clics únicos,Clics,Pedidos con SKU,Clientes,Usuario que agregó al carrito,Clics para agregar al carrito,GMV (MX$),Tasa de vista a pago,Tasa de vistas a clics,Tasa de clic a carrito,Tasa de clics a pagos,Tasa de carrito a pago,GMV atribuido al contenido (MX$)
1735523101213165258,MAYOREO POR PAQUETE DE  12 PIEZAS Playera Oversize  para Hombre Street wear con Estampados Moda Urbana Casual,1474,1923,17,22,0,0,1,1,0,0.00%,1.15%,5.88%,0.00%,0.00%,0
1734968662395619018,Chaleco Vinipiel Mujer Mayoreo 16 Pzs Casual Elegante con Cinturón y Peluche,1387,1910,19,33,0,0,2,2,0,0.00%,1.37%,10.53%,0.00%,0.00%,0
1734968059518224074,Chaleco Puff Mujer Corto Mayoreo 16 Pzs Casual con Gorro Estilo Trendy,1292,1704,20,33,0,0,0,0,0,0.00%,1.55%,0.00%,0.00%,0.00%,0
1734968947177260746,Chaleco Largo Mujer Mayoreo 30 Pzs Acolchado 3/4 con Gorro Desmontable,644,909,42,50,0,0,2,2,0,0.00%,6.52%,4.76%,0.00%,0.00%,0
1734969057038796490,Gabardina Mujer Mayoreo 36 Pzs 3/4 con Cinturón y Gorro Desmontable,560,862,37,57,0,0,0,0,0,0.00%,6.61%,0.00%,0.00%,0.00%,0
1734967370483074762,Rompevientos Hombre Mayoreo 24 Pzs Chamarra Ligera Deportiva con Gorro Ajustable,536,824,32,48,0,0,1,1,0,0.00%,5.97%,3.13%,0.00%,0.00%,0
1734968380044117706,Chamarra Mujer Mayoreo 30 Pzs Entallada con Peluche y Bolsillos con Cierre,426,554,12,12,0,0,0,0,0,0.00%,2.82%,0.00%,0.00%,0.00%,0
1735509115224753866,Chamarra Rompevientos Mujer Mayoreo Ultra Ligera con Gorro y Bolsillos con Cierre,418,518,11,15,0,0,0,0,0,0.00%,2.63%,0.00%,0.00%,0.00%,0
1735509287829604042,Camisola Hombre Mayoreo Tipo Sobrecamisa de Algodón con Bolsas y Botones,346,479,20,20,0,0,0,0,0,0.00%,5.78%,0.00%,0.00%,0.00%,0
1734968521563932362,Conjunto Pants Niña Mayoreo 36 Pzs Outfit 2 Piezas Casual con Gorro,286,426,7,12,0,0,1,1,0,0.00%,2.45%,14.29%,0.00%,0.00%,0
1735522944924485322,Chamarra Mujer Vinipiel Mayoreo Tipo Piel Sintética Casual Modelos Variados,255,303,4,4,0,0,0,0,0,0.00%,1.57%,0.00%,0.00%,0.00%,0
1734968579420423882,Chaleco Reversible Mujer Mayoreo 60 Pzs 2 en 1 Casual con Gorro y Bolsillos,247,421,13,14,0,0,1,1,0,0.00%,5.26%,7.69%,0.00%,0.00%,0
1734960702840211146,Chaqueta Gamuza Hombre Mayoreo 20 Pzs Forro Peluche Estilo Casual Elegante,238,382,17,24,0,0,0,0,0,0.00%,7.14%,0.00%,0.00%,0.00%,0
1735523049799517898,Chamarra Hombre de Paño Mayoreo con Forro Peluche Casual Elegante,227,294,10,11,0,0,0,0,0,0.00%,4.41%,0.00%,0.00%,0.00%,0
1734968901269882570,Chaleco Reversible Caballero Mayoreo 36 Pzs Doble Vista Casual con Gorro y Bolsas,218,379,11,17,0,0,1,1,0,0.00%,5.05%,9.09%,0.00%,0.00%,0
1734968544421250762,Conjunto Pants Mujer Mayoreo 36 Pzs Outfit 2 Piezas Casual con Gorro,210,332,11,13,0,0,0,0,0,0.00%,5.24%,0.00%,0.00%,0.00%,0
1735508935294617290,Chaleco Maxi Largo Mujer Mayoreo Acolchado con Gorro Desmontable Invierno,195,275,10,11,0,0,0,0,0,0.00%,5.13%,0.00%,0.00%,0.00%,0
1735509189832574666,Chaleco Reversible Mujer Mayoreo Doble Vista Nylon con Bolsillos y Cierres,169,250,8,11,0,0,0,0,0,0.00%,4.73%,0.00%,0.00%,0.00%,0
1735443868584347338,Chaleco Largo Mujer 3/4 Mayoreo “Pola” con Peluche y Gorro Desmontable,160,262,9,10,0,0,0,0,0,0.00%,5.63%,0.00%,0.00%,0.00%,0
1735522423721985738,Camisola Hombre Mayoreo Franela Gruesa a Cuadros con Forro Peluche,132,214,5,12,0,0,1,1,0,0.00%,3.79%,20.00%,0.00%,0.00%,0
1735550150763054794,Conjunto Velur Mujer Mayoreo 24 Pzs 2 Piezas Pants y Chamarra con Gorro “Violeta”,132,180,4,4,0,0,0,0,0,0.00%,3.03%,0.00%,0.00%,0.00%,0
1735509236324992714,Chaleco Reversible Hombre Mayoreo Doble Vista Nylon con Cierres Cromados,95,148,3,5,0,0,0,0,0,0.00%,3.16%,0.00%,0.00%,0.00%,0
1735522993341433546,Chaleco Acolchado Hombre Mayoreo 25 piezas Sport con Gorro Desmontable y Bolsillos,86,151,5,7,0,0,0,0,0,0.00%,5.81%,0.00%,0.00%,0.00%,0
1734967739723450058,Rompevientos Mujer 30Pzs,84,138,9,10,0,0,1,1,0,0.00%,10.71%,11.11%,0.00%,0.00%,0
